	Timestamp	Speaker	Transcript
119	0 days 01:59:38	Interviewee	 We had four or five skippers on board, they lasted for about one or two years on board. The first skipper was called Simian and the other was called Daniels, they all became Admirals after that; then we had McGregor and then a fella called Brook. Brook took us out to the Far East in 1943, to the Far East fleet 
120	0 days 02:00:31	Interviewer	Did different skippers bring different attitudes, different ideas to Renown? 
121	0 days 02:00:31	Interviewee	 Not really, they seem to nowadays but we had a fully efficient working ships you couldn’t really change any of that. The ship was pretty good and gunnery, good at getting the ship to sea and everything like that, good at maintenance. There wasn’t much else that the Captain could change, and of course he was under instructions to where he went and what operations he took so no not to my knowledge that I can remember that the Captains done a lot of alterations some of the officers might have been more aware of him must of watched him to see what he liked or didn’t… We still had to get the ship ready, and get it out to sea whoever the Captain was in charge, they were all highly experienced men; you couldn’t become a Captain of sa battlecruiser without sufficient experience 
122	0 days 02:01:59	Interviewer	A case of if its not broken down don’t fix it… 
123	0 days 02:01:59	Interviewee	 That’s right, nothing really changed from one Captain to another, if it was a good ship and a lucky ship they were all very proud to Captain a ship like that. It was proved because every one of them were made Admiral afterwards, so they must have done a good job 
124	0 days 02:02:36	Interviewer	What was it like going down south to the Indian Ocean? 
125		Interviewee	 It was very different, we went in through the med and down the Suez Canal, then into Colombo then round to the other side; and we were based in Trincomalee. We went on a few trips there, done a few bombardments, we had an American carrier there and I think that was The Wasp again; that went with us so there was quite a big fleet there. The fleet was starting to build up from Australia mostly for the Pacific war, so we stayed around in Trincomalee and crossed the Indian Ocean. I think the Japanese started to get put on the run a bit by then, then the main fleet went down to Sydney and we stayed in Trincomalee and then in actual fact The Renown went down to Durban and had a re-fit. All of the fellas that had been on the ship for five years decided it were time for us to be sent home, so we were all thrown off the ship so we didn’t even get a chance to see Durban. The ship then came back from Durban, and so they decided there weren’t enough heavy ships in the UK; renown was called back to the UK incase the Tirpitz came out…the Renown was recalled to the UK They changed another lot of the crew, they picked up about five hundred people who spent most of their time in the war in the Far East; and brought them back home. The Renown came back and was based in Scapa Flow, and then that took us into 1945 and then she came down to Rothside. I think the German Admirals came on board, the peace deal and the signing over to the German navy was signed on board Renown 
126	0 days 02:05:26	Interviewer	You weren’t out there? 
127	0 days 02:05:26	Interviewee	 No I was left out there, I ended up in Colombo and came back on a troop ship 
128	0 days 02:05:36	Interviewer	What was it like for a young man like you to be based in a place like Trincomalee? 
129	0 days 02:05:36	Interviewee	 It was a bit of a dump really, we went ashore and we had to make our own football pitch area, there was a canteen area there and we were rationed down to two bottles of beer each; and that’s all you got. So apart from swimming over the side, and a bit of sailing there wasn’t much else to do really. We had a good Chaplin on board, and every week we had Chaplin hour and then get all the talent on board you know, to have a bit of a concert. We all slept on the upper deck, we pulled our hammocks onto the upper deck because it was so hot you couldn’t sleep down below. We had no air conditioning you see, it was very warm down below in those ships. All the ships that go out now all have air conditioning; we didn’t even have cold water, no refrigerator or anything like that; pretty basic living really. You couldn’t use too much water when you were bathing because you needed all the water you got for steaming, and that was the situation for all the ships in the war; they didn’t make enough water for human consumption if you like 
130	0 days 02:07:18	Interviewer	How long could you be at sea before you had to replenish it? 
131		Interviewee	 I suppose you could stay at sea for a couple of months, we had big freezers and plenty of tinned food on board. It all depended on how much steaming you done, you know how much fuel and what speed you were doing, of course if you were going at a fast speed you would use your oil fuel quicker, and you would have to go into harbour and replenish. I mean if we had destroyers with us we used to use the fuel from them but wasn’t like now; they have all these replenishments at sea royal fleet auxiliary ships. We never fuelled at sea or anything, we fuelled other ships so it all depends how much fuel you had which determined how long you could stay at sea 
132		New Film	New Film
133	0 days 02:08:21	Interviewer	How long were you in Trincomalee? 
134	0 days 02:08:21	Interviewee	 I was there for about twelve months 
135	0 days 02:08:28	Interviewer	Were you there for V-Day then? 
136	0 days 02:08:28	Interviewee	 No I was back here, we arrived there around Christmas 1943 and I left there in Christmas 1944 and I came here. Then before I knew it I was shipped back out to Sydney 
137	0 days 02:08:56	Interviewer	Which ship? 
138	0 days 02:08:56	Interviewee	 I went on the cruiser Devonshire, the Devonshire steamed out and we took over the ships company and then another crowd took over and steamed her back; it was like a troop ship really. When I got to Sydney I stayed out there for two and a half years, then around to the Far East. By that time it was the end of the war, I went out there in August, September just after V-day. All the boys who had been retained in the navy at the end of the war some of them should have gone to pension from 1939/1940; they all had group numbers and we demobbed. So we kept getting shipped around onto various ships, ships were coming home with the boys ready for discharge. So us regulars had to stay and go from one ship to another, ships were coming home and you went on another and stayed there. I was away for about two and a half years and ended up on seventeen ships 
139	0 days 02:10:14	Interviewer	What was your favorite port of call? 
140	0 days 02:10:14	Interviewee	 Sydney was pretty good, I mean during the war except from going to Rothside and going down to Edinburgh there weren’t a lot of other places we went to. We had to run ashore in Quebec, you couldn’t get a drink when you were out there; you had to go to a licensed place to get a ticket in order to get a drink. We ran ashore in Alexander, but by large we didn’t get a good lot of runs ashore, where the fleet anchorages were they were miles away from anywhere you know up in Iceland, Scapa Flow, or Loch Ewe, or Greenock wasn’t bad I suppose we had a couple of runs into there you could go up to Glasgow. We only came into Devonport once all during the war. 
141	0 days 02:11:26	Interviewer	Was there a time where you were ever terrified? 
142	0 days 02:11:26	Interviewee	 No I would say there was never a time where I was scared because you always had such good people around you. We were all young around twenty years of age, you weren’t afraid of anything in those days; your mates made a joke out of most things. It was a case of what will be would be I suppose, I don’t remember being scared at all really 
143	0 days 02:11:57	Interviewer	Tell me about these kittens? 
144	0 days 02:11:57	Interviewee	 Most ships had a cat on board, or a mascot, we had a lot of rats on board Renown and there was a chap called Marlow who was an abled seaman and he was a country boy. He told the commander that he would catch the rats, so he was appointed the rat catcher so he used to go around and put fuse wire snares all around the cable runs and he reported to the commander every morning to say how many rats he caught. He’d get six pence for every rat he caught, and then one morning he’d found baby rats and the commander said to him I’m not paying you for those they haven’t got any hair on (laughs), he took them away and kept them in the box for a week until they grew hair and he bought them back again. You could be walking along the ship at night, there wasn’t any light anywhere and all of a sudden a rat would hit you in the face because they would be hanging off of his snares. The cats didn’t catch too many, I think he caught most of them, the cat was just a ships pet; they probably went ashore one time the cat went off and come back and then had kittens. But most ships I was on had a cat, a dog, a parrot or a monkey; most ships I knew had a mascot. 
145	0 days 02:14:14	Interviewer	The planes that were on board, tell me a bit about what they were? Were they catapults? 
146	0 days 02:14:14	Interviewee	 Yes the planes, we had the Walrus C planes and we launched them by catapult, and then the plane could fly around for as long as it could before it ran out of fuel; and they would land along side and then you would get a crane and hoist back on board. With all the aircraft carriers carrying most of the planes, those planes sort of became redundant half way through the war; our planes were taking up quite a lot of space on board. There were two hangers, one became a mess deck, and the catapult deck could be made into the boat deck, I think it was 1942 when the planes became redundant to our needs and they were taken off 
147	0 days 02:15:33	Interviewer	What was it like watching them go? 
148	0 days 02:15:33	Interviewee	 Oh it was pretty good you know, we used to hear a bang and the next thing they’d be gone; they were all walrus c planes. They struggled away to gain a bit of height, pretty brave boys flew them, you could get a petty officer that was a pilot, and they weren’t all officers in the fleet. It was pretty dicey to land those in rough weather conditions, trying to get the crane to hoist these planes back on board was a pretty dicey job; it wasn’t very easy. They were a bit cumbersome, but I guess they served a purpose 
149	0 days 02:16:44	Interviewer	Would it have been much fun using them in the Arctic? 
150	0 days 02:16:44	Interviewee	 No we didn’t use them up there, but by in large there were aircraft carriers up there, they wouldn’t have been much use. The weather would have been so rough you wouldn’t have been able to recover them 
151	0 days 02:17:04	Interviewer	How do you reflect on your time in the navy now? 
152	0 days 02:17:04	Interviewee	 I enjoyed, I enjoyed all the friends I met, you meet some good guys and I put up with a lot of things. It didn’t do me much harm in the long run, I’m over ninety now and I’m still going along, I’m able to drink my rum still so there we are. 
153	0 days 02:17:35	New Film	New Film
154	0 days 02:17:35		 
