	Timestamp	Speaker	Transcript
133	0 days 02:02:10		 But when we got to Kanchanaburi again I was one of the fortunate lot we were put on the barges as you say you been to Thailand and you seen the river barges that run on the river and we were crowded into those sitting on the top of rice which we finally found out was to be our ration because every night we used, they used to stop and unload so many sacks of rice at that camp and so many at the next camp and I think it was about four days we were on the river Kwai if you’ve been there you’ve been to the river Kwai village hotel yes… oh well the river Kwai village hotel is a beautiful little hotel if you ever go back that is on the river bank and the camp I was in was at the top of the hill where there is a what do you call it when the water bubbles out of the a… 
134	0 days 02:03:23		 A spring… there’s a spring at the top of the hill and that was where our camp was and I drank out of that water and today that water is being ducted down the hillside and if you go to the river Kwai village hotel it forms part of a waterfall at the back of the hotel and some of the water is diverted for cooking its good water but that was where we started and we had to start digging and blasting and cutting the rocks for the railway 
135	0 days 02:04:04		 Could you remember what you know you talked about some of the Koreans met the hangman can you remember some of the mistreatment you got? 
136	0 days 02:04:09		 Some of the? 
137	0 days 02:04:11		 Maltreatment that was dished out to you? 
138	0 days 02:04:15		 Oh god yeah the Koreans one particular incident I got up during the night funny how you can remember some of these things I mean the huts we were living in were bamboo palm leaf roofs and where we slept… slept was split bamboo platforms about eighteen inches of the ground we had no bedding or anything like that you just slept on the bear bamboo and I got up this night to go to the toilet and this bloody Japanese what was it… what was he… he was the Mad Mongol… Mad Mongol he was a right so and so big bloke and whenever you passed any of these guards you all had to stop and bow to them and of course I was diving for the toilet and as I came out he caught up with me and bashed me two or three times I never forgot that so and so I know he was one of those that went for the chop after the war, but the Koreans because they were being beaten by the Japanese they took it out on us and there were quite a number of Koreans that got exterminated after the war for war crimes 
139	0 days 02:05:57		 Did you ever try and escape? 
140	0 days 02:05:59		 There was no need there was no possible chance we were in the jungle now there is no food in the jungle there’s only wild animals and snakes I mean pythons up to twenty thirty feet long, monkeys there was the rations you were given, there was no way you could survive you didn’t know where you were we knew we were by the river, the river Kwai that was about as far as we knew. Where were we, we didn’t know how far Burma was, we didn’t know how far, where the Japanese were or anything else. There was no way there were two or three that tried to escape they were caught finally by the Japanese and executed because they tried to escape the Japanese but there was just nothing you could do 
141	0 days 02:07:07		 How did you keep up your morale? 
142	0 days 02:07:08		 I can’t tell you… you just carried on you sort of lived in a twilight world that was it if you could scrounge anything if you could pinch anything you did it not from your mates from the Koreans the Japanese I mean they were the target. In the last camp now this was after the railway was finished and I was for the last year I was down in a railway repair workshop the Jap were they Jap or Korean I think they were Japs at this time guards the first thing we had to do was to build a… to dig a trench and it was nine feet wide seven feet deep with a slope on the inside and all the soil was piled on the outside so therefore the outside was what ten feet high which was to stop us from escaping 
143		New Film	New Film ** Start of Film 9 
144	0 days 02:08:23		 Well of course living in this camp with the guards patrolling around the top all the time there were two incidents there first of all I managed to get into the carpenters shop now the Japs in charge of the railway repair workshop which we were… there was six hundred of us two hundred British two hundred Australian two hundred Dutch and mainly Indonesian Dutch and I managed to get into the carpenters shop the wood shop and the wood shop was controlled by civilian Japanese in fact all the workshops this was repair workshop they moved it because it was being bombed by the allies in the other place where it was and we had three civilian Japanese in the workshop there was Pop who was a wizened old Jap and he never understood an never could speak English all he knew was pop was complementary and he treated us well he used to buy bananas and things like that there was Moon Face who come from Osaka description of his face is nothing to be desired and there was Sunny Boy who when he walked his feet were at ninety degrees I mean he and that and they were civilian Japs and they used to treat us well when we were working in the saw mill so that was alright so it wasn’t so bad 
145	0 days 02:10:19		 Can you remember what you know how you knew that the war was coming to an end? 
146	0 days 02:10:24		 The Japanese lieutenant I think it was I can’t remember now had a radio now the radio had been fixed by Japanese technical people and it could only get Japanese but after a short time it started to go wrong and the call went out by the Japs if anybody knew radio we had an Australian who was I mean if you had a technical Australian he was a good one better not say anything more about the Australians but a call went out to see if anybody would, could repair this radio this chap went and volunteered to do it and he found that there was, it had been altered by the Japs and a piece was missing and he put a call out amongst the British and the Australians for certain bits and pieces bits of wire and things like that and he constructed the piece that was missing and went back fitted this piece in tuned it in… tuned it in to the allies radio which ever it was I think it was coming from India I’m not sure and cause turned it up and listened to it and then said to this Jap officer this ok… ooh no no… no good no good cause it was speaking in English 
147	0 days 02:12:31		 So cause with that he switched the radio down took this piece out that he’d made put it in his pocket or whatever he was wearing and fixed it back to Japanese in such a way about a week later or ten days later it broke down again it used to regularly break down once a week once a fortnight how he did it I just can’t tell you and of cause he was called back he used to do the same thing again get a bit more news and we knew that the war was coming to an end we knew the atomic bombs and of course the Japs knew this and of course they were a bit frightened and… 
148	0 days 02:13:25		 How did you know about the atomic bomb? 
149	0 days 02:13:26		 Through this chap with the radio you see I mean it broken down the British radio for the forces in India were broadcasting they dropped this atomic bomb and then that atomic bomb you know and so he was getting the information back having tuned the radio in British what’s name then used to take his little piece out tuned it back into Japanese and a week or a fortnight later it brake down again and he was called back again to do it again so we were kept… we knew… we knew the war was over now I can’t… I’ve got a bit of a blank there I can’t exactly remember now all I can remember and knew would never see it but to see a Lancaster bomber or a Liberator sorry they were Liberators in the Far East. 
150	0 days 02:14:40		 Liberator bomber flying along and seeing white puffs come out of the plane and knew that would appreciate of thinking it was engine backfiring engine trouble but then to see these white puffs slowly disintegrate and flutter and flutter down and knew that it was paper well I had a young boy in the workshop with me who lived close by a young Thai boy and I said… I can remember saying to Boon look that paper you bring to me and so we knew when the allies were dropping these papers they were destined for us they knew were the prison camps were and they were dropping these bundles of papers around prison camps hoping that we’d get them and so we knew when the war was over and of course the attitude of the Japs completely changed and I was moved back… moved back to the… the whole camp was moved back to a main base camp which was about four mile away and I fortunately the captain of the Marines of the Repulse was in that camp so course I being a Royal Marine I mean I got detailed to be with him and so we knew various things were going on and that 
151	0 days 02:16:27		 Can you remember what it was like when you saw that piece of paper when Boon brought it back? 
152	0 days 02:16:33		 Oh yes now what happened to that can’t remember now… I can’t remember now exactly what happened it very likely went for smoking because being close to a civilisation we could get so called Japanese… not Japanese… Thai tobacco some of the chaps just they’d rather smoke than eat whereas me… we were getting paid when we were in the workshop we were getting paid ten cents a day well a bunch of bananas would cost you two dollars from the outside you know Thai’s bringing in and so we used to keep a thing going like that 
153	0 days 02:17:30		 So you’ve been liberated what was it like returning to England after all that time and seeing your family? 
154	0 days 02:17:39		 Well we were flown… when we were told to we were taken down to Bangkok and again by the Japanese… the Japanese now under allied control and we were taken down to Bangkok and billeted in the hanger… hanger I think is still… I’m not sure last… when I first went out it was still there the hanger and the following morning we were detailed off twenty men right your number one group twenty men your number two group twenty men your number three group and at a certain time in the morning there were nothing in half an hour there were twenty… it’s funny talking to you I can remember these details and yet I can’t remember other details there were twenty Dakotas landed and you were told right your number so and so get on that plane 
155	0 days 02:18:55		 and we were flown back to Rangoon, Rangoon to I can’t remember what it was now it was turned into a British hospital in Rangoon and then after a time we were detailed off onto a transport ship and it was Worcester… the name of the ship was Worcester and there was about twenty of us Marines including the Captain of the Marines and one of our lieutenants who’d been gathered together we were taken down to Rangoon and put into this army place and we learnt there was a Royal Marine detachment who had come up the Rangoon river and were billeted in Rangoon and as soon as we knew this we got a… a number of Marines I can’t tell you how many there was now we commandeered a lorry went down to Rangoon and we were welcomed into the Royal Marine mess and we lived with the Royal Marines you know they never heard anything about us they were commandos coming in and we lived with them for about a week until we were detailed off to the Worcester to come home. 
156	0 days 02:20:33		 That must have been amazing to see you know fit young Royal Marines against yourself who was seven and a half stone? 
157	0 days 02:20:40		 Ooh yes I mean they absolutely adored us, they didn’t know who we were but no that was good that we had our own mess deck on the Worcester came back to Liverpool and we Royal Marines were taken down to Plymouth given ration cards and money and that and given two months leave go home and don’t report back for so and so 
158	0 days 02:21:12		 Can you remember what it was like going out to your home knocking on the door? 
159	0 days 02:21:16		 Yes I do actually my father when I… when the war came he’d been in the Royal Engineers in the 1418 war and had a bit of a rough time and he warned me when I went home and told him I joined the Royal Marines he said good luck boy when I came home after being a prisoner of war he’d got a big big sheet of something and tied it across the end of the road welcome home I can always remember that but then things happened and I left 
160	0 days 02:22:09		 And that’s your military life’s story yeah? 
161	0 days 02:22:12		 Yes well I went back after… I went back to the Royal Marines and due to my war service and that I was destined for… what was I… oh I was destined in those days of course all Royal Marines were trained as parachutists and I was told to report to the office one day you will be going to so and so for parachute training and I said no way… you will that is an order and I said I won’t and I had already learnt as I joined up in 1940 there was no war service Marines then and course after I’d joined they started recruiting war service Marines and I learnt I could transfer so I told the recruiting sergeant what I thought of him when into the office applied for transfer for war service went back to him threw my application on his desk and said here are now you know what you can do and I came out 
162	0 days 02:23:33		 I nearly went back but commando work was not my I was not fit enough and that to do commando work so having gone back to my old company… no I didn’t I thought as tall as I am once I got fairly fit I wanted to be a policeman so I joined the City of London police and that was a bloody site worse than the Marines ever was so after a year directing traffic and that at the Bank of England. In those days there were seven policeman at the Bank of England in London you very likely know the crossroads there… there’s traffic lights there now there used to be one in the middle and he would direct the other policeman around him to stopping and starting traffic on the different roads so after a year I thought it was a dam site worse than the Royal Marines so I packed it in and went back into industry 
163	0 days 02:24:41		 Do you have any you know overriding… what would be your overriding sort of reflection on your world war two experience? 
164	0 days 02:24:49		 Just one of those things I served my country to the best of my ability I survived as a prisoner of war, which was… let me to look at life somewhat differently and ok I just carry on I survived. 
165	0 days 02:25:14		 End of Films 
