	Timestamp	Speaker	Transcript
98	0 days 01:49:23	Interviewee	That trip. Well, it was interesting because when we left South Africa to go across the Indian Ocean the Admiralty asked us to take two of their small mine sweepers. Now they were too big to put on the deck so we had to shepherd them. They didn’t want to go on their own in case they couldn’t make it. They were wooden mine sweepers. So we went like a shepherd with two sheep right across the Indian Ocean. And I remember in Calcutta I was in hospital for three days because I got, sort of, dengue fever there. So that was the highlight of that. On another occasion in Madras we took on coal, Indian coal, because we were coal burning on that particular ship and when we went out next day at sea it was on fire in the holds … combustion … so we had to go back to port to get it all taken out. One very interesting thing was the fire brigade came down and, of course, it was in colonial times then, and the chief fire officer was a white man and he had a beautiful white uniform and a gold-braided cap, you see, and he went down into the hold with all his firemen to try to sort this fire out, you see, into the bunkers and he fell down one of the chutes. There were coal chutes down to the stoke hold, you see. He came up, his beautiful white uniform was completely black and he had lost his cap. When we changed the coal and got new coal in, we went off again, and then, a few days later, one of the African – we had African stokers on that ship – he appeared on deck with this commodore’s cap on. We had a lot of amusing incidents as well. 
99		New Film	New Film
100	0 days 01:51:48	Interviewer	What did you do to keep yourself happy? How easy was it to be a happy sailor when you were in these situations? Do you get tough to it? 
101	0 days 01:51:58	Interviewee	Well, it depends on what you want to do, I mean, we were four – as cadets – we were four in together. When I was third officer I had my own cabin then I used to take a portable type-writer to learn how to type, you know, and write letters and things like that. And then we had a library on board, you’d read books and … you couldn’t get the radio, you couldn’t transmit, but in the radio cabin they had one radio that could listen into the news, and we got the news sometimes. We didn’t always get it and you couldn’t listen in. We had no tape recorders in those days; the gramophones were the old wind-up ones, you know. People used to play cards and things like that, you know, and sit on deck on a nice day and read a book – that was very, very wonderful, you know … when the weather was fine. 
102	0 days 01:52:57	Interviewer	Did I ask you about burial at sea? Did you ever have any … 
103	0 days 01:53:03	Interviewee	 Yes, we did, yes. We were, actually … scared of yellow fever and so before we left port we were given injections against yellow fever, but one of the people got it – it was a cook, actually. He got yellow fever from the injection and we had no doctor on board, and there was nowhere else we could go and he died. So, we were on our own, we weren’t in convoy then, so we had the burial. It was very impressive. The ship was stopped. Now traditionally, the corpse was put in canvas and you put weights at the bottom: old iron bars or coal or something like that, and you sewed the corpse up. This job was done by the boatswain and the carpenter, that was the tradition, and the last stitch was taken through the nose… to make sure he was really dead. Then there was a hatch board on the (?) of the ship with a flag over it. The body was underneath. It was called the ‘snatching back of the ensign’. Then the captain would come down and the crew would assemble and we had prayers and committals, and there was a proper sort of form for this, and then at the appropriate moment the captain would give the signal and the seamen would hold onto the flag, lift up the hatch board and the body would slide out into the sea. It was very nice… and that was a burial at sea. It was the only one that we had … the other one – in the lifeboat - we didn’t have any, we just said prayers and we put the body over we couldn’t sew it up or anything. 
104	0 days 01:55:00	Interviewer	Are there any other stories that you would like to share about your naval time? 
105	0 days 01:55:08	Interviewee	Well, there’s rather an amusing one. Now, when we were cadets, there were four cadets and the senior one … now the third officer got sick so we had to leave him ashore and the senior cadet was promoted to acting third officer – he was a good friend of mine so we were then three in our cabin and he had a special cabin on his own, but on one particular occasion I was painting outside – you had to paint the ship every three months and I was painting along there and he had his feet sticking out of the port-hole, you see. I couldn’t resist the temptation, so I painted his feet grey. Of course, he was very senior to me, but he was a good friend of mine. So he rushed out with the paint pot and between us we both got covered in grey paint. Now his wife got in touch with me and she remembered that incident, because he told her. He died a few years ago, but she’s been in touch with me through this broadcast, and she remembered that. That was a very amusing incident. She was actually in Detroit by then. She was a passenger we had from Malta to the United States and he was quite young. I used to chat with her and she was quite alone. I went to see her family in Detroit when we were in New York and we kept up a correspondence. We weren’t very close, but it was a sort of, you know, that kind of relationship. I remember in New York another rather interesting observation: we were invited to the Stork Club, which was very famous in those days for actors and people like that, you know and several members of the crew went in and we were given a standing welcome by the people there; they were singing Rule Britannia and so on, you know it was very, very nice. And then one of the guys there said he would take us to meet Shirley Temple - but he never did. But we were given quite a lot of honours, if you like. One of the other rather sad ones was a young man, named Gilchrist, who was with me on one of my trips and the next trip he went on a different ship and nothing was heard of it. It was actually torpedoed and it was in a storm and eventually …I’ve got the details in my memoirs. I went to see his family in Ireland - they lived in Arden Glas actually – to make my commiserations, you know because it was very, very sad when you know someone and you know the people there. So that was another incident, actually, but that was completely different from the funny one. 
106	0 days 01:58:31	Interviewer	Do you remember the end of the war? Did you know the end of the war was coming? Did you sense it? 
107	0 days 01:58:37	Interviewee	Well, you see we had very little news and we were in the Indian Ocean when the final end of the war, against Japan. We heard about it on the radio then, but, you know, we didn’t know much of what was going on in North Africa or in Germany or so on. We didn’t get much news, and we were a long way away. Some trips were very long: nine and ten months sometimes. You’d be away all that time and letters would be censored. You couldn’t say where you were, and you had to send them to the main post office, you see, and they would forward them. Then letters we had received had to be sent to the main GP office and they would put them to the Admiralty who knew where the ship was, and send them out, you know. So it was hit and miss to an extent – you didn’t get much information. 
108	0 days 01:59:50	Interviewer	Was there a celebration on board? 
109	0 days 01:59:54	Interviewee	Yes, we had a celebration. There was some wine and things like that, you know. We usually had a bit of a Christmas party on ships as well, if we could, and we’d have Christmas pudding and things like that, you know. But there were limits on drink, I mean; they were very, very strict on drink. Fortunately, you didn’t want people to be drunk half the time. So you had a bar but you couldn’t have an unlimited supply, but cigarettes were dirt cheap, of course, so everybody was smoking … I had to give that up, later on. 
110		New Film	New Film
111	0 days 02:00:01	Interviewer	How long were you in the merchant navy after that? After the war. 
112	0 days 02:00:35	Interviewee	I stayed on in the merchant navy until I left the merchant navy, I couldn’t leave … I had to get demobilised. You couldn’t leave immediately after the end of the war – we had to wait another year. Then you had to be demobilised by the government: Ministry of Transport. I’ve got my demobilisation certificate there. Then I had decided already that I must train for the priesthood, you see, so then I went into a seminary. 
113	0 days 02:01:08	Interviewer	When did you have a moment that you wanted to join the priesthood? 
114	0 days 02:01:12	Interviewee	Well, there were several moments, if you like. One was just after we’d been torpedoed and I was in the sea and I thought, you know, what can I do for my life and then others were in the Tropics. You see, especially when you are an officer of the watch four hours at night in the Tropics with the ship steaming along; beautiful stars and soon on and you’re looking out but you can’t see anything there apart from the wondrous stars, but it’s conducive to praying, you know, the glory of the Lord and the stars and we had to do a bit of navigation so we knew a bit about stars and things like that, you know, and that was another area that had a big impact on me. I had a girlfriend in the interim and then when I was in my last year at sea I had to make up my mind whether I, sort of, told her on what happened and eventually I decided that I wanted to be a priest and so I wrote to her about my decision, you know. So that was another rather dramatic moment, if you like. 
115	0 days 02:02:32	New Film	New Film
116	0 days 02:02:32		 
