id,Title,Batch,Transcript,Allocation,Content,biografy,vimeo_promo_id,vimeo_description,Service Types,Project Types,Tags,related_videos,Priority Words
1872.0,Geoff Smith,-1,0,Train/Eval,,Geoff Smith was for a long time the Chairman of the British Berlin Airlift Association.  A true font of knowledge on all things Operation Plainfare [aka Berlin Airlift]. Check some of his photos.,76212324.0,You can see Geoff regaling pupils from Bungay High school in our film called 'The Flixton field trip'...,RAF,The Veterans' video archive|The Berlin Airlift,War/Conflict>The Cold War|Miscellaneous>Description - Job Role|People>Interaction with - Russians|Miscellaneous>Servicing - Maintenance|Miscellaneous>Servicing - Inspection|Battles>Operation - Plainfare (Berlin Airlift)|Places>RAF Binbrook|People>Interaction with - Americans|People>Interaction with - Germans|Vehicles>Hastings|Places>Germany - RAF Gatow|Miscellaneous>Wartime - Damage|Miscellaneous>Servicing - Repair|Miscellaneous>Social Life|Miscellaneous>Social Life - Entertainment|Role>Aircraftman 1st Class|Service Type>Airforce|Vehicles>Avro York|Vehicles>Dakota|Role>Electrical Fitter / Engineer|Places>England|Miscellaneous>Equipment - Glim Lamp|Miscellaneous>Equipment - Gooseneck Flare|Miscellaneous>Food and Drink|Places>Germany,"a:6:{i:0;s:4:""1875"";i:1;s:4:""1876"";i:2;s:4:""1877"";i:3;s:4:""1878"";i:4;s:4:""1879"";i:5;s:4:""1880"";}","['The Cold War', 'Description', 'Job Role', 'Interaction with', 'Russians', 'Servicing', 'Maintenance', 'Servicing', 'Inspection', 'Operation', 'Plainfare (Berlin Airlift)', 'RAF Binbrook', 'Interaction with', 'Americans', 'Interaction with', 'Germans', 'Hastings', 'Germany', 'RAF Gatow', 'Wartime', 'Damage', 'Servicing', 'Repair', 'Social Life', 'Social Life', 'Entertainment', 'Aircraftman 1st Class', 'Airforce', 'Avro York', 'Dakota', 'Electrical Fitter / Engineer', 'England', 'Equipment', 'Glim Lamp', 'Equipment', 'Gooseneck Flare', 'Food and Drink', 'Germany', 'Binbrook', 'Gatow', 'Geoff', 'Smith']"
802.0,Geoffrey Abbott,-1,0,Train/Eval,,Geoff was RAF ground crew during the Second World War and worked on Spitfires in North Africa. ,46815812.0,"Geoff Abbott was a Beefeater, a member of the Queen’s bodyguard and a wartime Spitfire engineer in North Africa. ",RAF,The Veterans' video archive,Miscellaneous>POW|Places>RAF Ringway|Places>South Africa - Durban|Places>The Middle East|Places>The Suez Canal|Miscellaneous>VE Day|War/Conflict>WWII|Regiment / Squadron>Yeoman Warder|Places>Africa|Role>Aircraft Mechanic|Service Type>Airforce|Miscellaneous>Co - Fairey Aviation Co|Miscellaneous>Description - Job Role|Regiment / Squadron>Desert Air Force|Role>Engine Fitter|Role>Engineer|Miscellaneous>First - Flight|Places>Germany|Vehicles>Gloster Gauntlet|Vehicles>Gloster Gladiator|Places>Holland|Vehicles>Hurricane|Miscellaneous>Incident - Combat|Miscellaneous>Incident - During Training|Miscellaneous>Journey - by Sea|Role>Mechanic|Regiment / Squadron>MET flight|War/Conflict>Non-combat|Vehicles>Spitfire|Vehicles>Tiger Moth|Vehicles>U Boat,"a:6:{i:0;s:3:""805"";i:1;s:3:""806"";i:2;s:3:""807"";i:3;s:3:""808"";i:4;s:3:""809"";i:5;s:3:""810"";}","['POW', 'RAF Ringway', 'South Africa', 'Durban', 'The Middle East', 'The Suez Canal', 'VE Day', 'WWII', 'Yeoman Warder', 'Africa', 'Aircraft Mechanic', 'Airforce', 'Co', 'Fairey Aviation Co', 'Description', 'Job Role', 'Desert Air Force', 'Engine Fitter', 'Engineer', 'First', 'Flight', 'Germany', 'Gloster Gauntlet', 'Gloster Gladiator', 'Holland', 'Hurricane', 'Incident', 'Combat', 'Incident', 'During Training', 'Journey', 'by Sea', 'Mechanic', 'MET flight', 'Non-combat', 'Spitfire', 'Tiger Moth', 'U Boat', 'Ringway', 'Day', 'flight', 'Boat', 'Geoffrey', 'Abbott']"
5647.0,Geoffrey Pidgeon,-1,0,Train/Eval,,Geoffrey Pidgeon provides a remarkable interview of his account as a teenage ‘Techie’ for MI6. ,152571743.0,Geoffrey Pidgeon provides a fantastic interview of his account as a teenage ‘Techie’ for MI6.  He was an employee of the Secret Intelligence Service and helped with communication equipment used by secret agents as well as a fleet of vehicles known as ‘Signals Liaison Units’.,Army,The Veterans' video archive|The Secret War,People>Richard Gambier-Parry|Regiment / Squadron>SIS - Secret Intelligence Service|Role>Techie|War/Conflict>WWII|People>Admiral Sir Hugh Sinclair|Service Type>Civilian|Places>England - Bletchley Park|Regiment / Squadron>MI6,"a:10:{i:0;s:4:""5650"";i:1;s:4:""5651"";i:2;s:4:""5652"";i:3;s:4:""5653"";i:4;s:4:""5654"";i:5;s:4:""5655"";i:6;s:4:""5656"";i:7;s:4:""5657"";i:8;s:4:""5658"";i:9;s:4:""5659"";}","['Richard Gambier-Parry', 'SIS', 'Secret Intelligence Service', 'Techie', 'WWII', 'Admiral Sir Hugh Sinclair', 'Civilian', 'England', 'Bletchley Park', 'MI6', 'Geoffrey', 'Pidgeon']"
1037.0,Geoffrey Steer,-1,0,Train/Eval,,Geoff joined the army because he wanted to avoid the coalmines at all costs. Fate played him a cruel card.,45823044.0,,Army,The Veterans' video archive,Munitions>Nebelwurfer|Battles>Operation - Neptune / Overlord (D-Day)|Places>Poland|Miscellaneous>POW|Miscellaneous>POW - Food and Drink|Miscellaneous>POW - Red Cross Parcels|Miscellaneous>POW - Theft|Miscellaneous>POW - Work|Places>POW Camp - Stalag 4B|Places>Scotland|Places>Scotland - Hamilton|Places>Scotland - Rothesay|Role>Soldier|Places>The Channel|Miscellaneous>Training|People>Winston Churchill|War/Conflict>WWII|Service Type>Army|Munitions>Bangalore torpedo|Places>Belgium|Places>Belgium - Rijkevorsel|Munitions>Bren Gun|Vehicles>Cattle Trains|Places>Czechoslovakia|Vehicles>Dakota|Places>England|Places>England - Berwick-upon-Tweed|Places>England - Caterham|Places>England - London|Places>England - London (Croydon)|Places>England - Lowestoft|Places>France|Places>Germany|Places>Germany - Limburg|Places>Germany - Regensburg|Vehicles>HMS Warspite|Role>Home guard|Miscellaneous>Incident|Miscellaneous>Journey - by Land|Regiment / Squadron>Kings Own Yorkshire Light Infantry|Vehicles>Lancaster Bomber|Vehicles>Landing Craft|Vehicles>LCT (Landing Craft Tank)|Miscellaneous>Medical - Hospital|Miscellaneous>Medical - Wounded|Miscellaneous>Mil Actions - Forced March|Places>Normandy|Places>Normandy - Caen|Places>Normandy - Falaise|Places>Normandy - Le Havre|Places>Normandy - Tessel Wood,"a:11:{i:0;s:4:""1040"";i:1;s:4:""1041"";i:2;s:4:""1042"";i:3;s:4:""1043"";i:4;s:4:""1044"";i:5;s:4:""1045"";i:6;s:4:""1046"";i:7;s:4:""1047"";i:8;s:4:""1048"";i:9;s:4:""1049"";i:10;s:4:""1050"";}","['Nebelwurfer', 'Operation', 'Neptune / Overlord (D-Day)', 'Poland', 'POW', 'POW', 'Food and Drink', 'POW', 'Red Cross Parcels', 'POW', 'Theft', 'POW', 'Work', 'POW Camp', 'Stalag 4B', 'Scotland', 'Scotland', 'Hamilton', 'Scotland', 'Rothesay', 'Soldier', 'The Channel', 'Training', 'Winston Churchill', 'WWII', 'Army', 'Bangalore torpedo', 'Belgium', 'Belgium', 'Rijkevorsel', 'Bren Gun', 'Cattle Trains', 'Czechoslovakia', 'Dakota', 'England', 'England', 'Berwick-upon-Tweed', 'England', 'Caterham', 'England', 'London', 'England', 'London (Croydon)', 'England', 'Lowestoft', 'France', 'Germany', 'Germany', 'Limburg', 'Germany', 'Regensburg', 'HMS Warspite', 'Home guard', 'Incident', 'Journey', 'by Land', 'Kings Own Yorkshire Light Infantry', 'Lancaster Bomber', 'Landing Craft', 'LCT (Landing Craft Tank)', 'Medical', 'Hospital', 'Medical', 'Wounded', 'Mil Actions', 'Forced March', 'Normandy', 'Normandy', 'Caen', 'Normandy', 'Falaise', 'Normandy', 'Le Havre', 'Normandy', 'Tessel Wood', 'Camp', 'Warspite', '(Landing Craft Tank)', 'Geoffrey', 'Steer']"
2440.0,Geoffrey Watts,-1,0,Train/Eval,,,,,Army,The Great War recording,,,"['Geoffrey', 'Watts']"
1110.0,Geoffrey Wellum,-1,0,Train/Eval,,Squadron Leader Geoffrey Wellum DFC was a British Battle of Britain fighter pilot who was 18 when he signed up on a short-service commission with the RAF in August 1939. He saw extensive action during the Battle of Britain and was awarded the Distinguished Flying Cross (DFC) in 1941 in recognition of gallantry displayed in flying operations against the enemy.,47092590.0,Geoffrey Wellum shares his story about his trip to Malta with no bullets.,RAF,The Veterans' video archive,Battles>Operation - Pedestal|Places>RAF Biggin Hill|Places>RAF Linton-on-Ouse|Places>RAF Manston|Miscellaneous>Social Life|Role>Test Pilot|War/Conflict>WWII|Regiment / Squadron>65 Squadron|Regiment / Squadron>92 Squadron|Service Type>Airforce|Battles>Battle of Britain|Vehicles>Bo-Fighter|Vehicles>Boulton Paul Defiant|Miscellaneous>Co - Gloucester Aircraft Co|Places>France|Vehicles>Hurricane|People>Interaction with - Germans|Places>Malta|Role>Pilot|Vehicles>Spitfire|Vehicles>Typhoon,"a:3:{i:0;s:4:""1113"";i:1;s:4:""1114"";i:2;s:4:""1115"";}","['Operation', 'Pedestal', 'RAF Biggin Hill', 'RAF Linton-on-Ouse', 'RAF Manston', 'Social Life', 'Test Pilot', 'WWII', '65 Squadron', '92 Squadron', 'Airforce', 'Battle of Britain', 'Bo-Fighter', 'Boulton Paul Defiant', 'Co', 'Gloucester Aircraft Co', 'France', 'Hurricane', 'Interaction with', 'Germans', 'Malta', 'Pilot', 'Spitfire', 'Typhoon', 'Biggin Hill', 'Linton-on-Ouse', 'Manston', 'Geoffrey', 'Wellum']"
3859.0,Geordie Thomson,-1,0,Train/Eval,,"Geordie Thomson a lad with a military music background got ‘the music bug’ playing in the local town band alongside his Dad and his uncle. Offered a music bursary to university he turned that down to join up. In this film he speaks of his regrets of not getting ‘sand in his boots’ but the pleasure he got from the music, and the friends, he made in the Army. ",307292299.0,"Not only did Geordie provide us with a cracking interview, he went on to play the bugle for us when Twickenham school came to visit Kneller Hall. And he had a second drilling from the pupils. Thanks Geordie.",Army,Kneller Hall military school of music,Kneller Hall|Military Musician|War/Conflict>Northern Ireland Conflict|Miscellaneous>Instrument - Trumpet|Miscellaneous>Instrument - French Horn|Regiment / Squadron>The Royal Corps of Signals|Miscellaneous>The Last Post|Miscellaneous>Oral History,"a:5:{i:0;s:4:""3942"";i:1;s:4:""3943"";i:2;s:4:""3944"";i:3;s:4:""3945"";i:4;s:4:""6955"";}","['Kneller Hall', 'Military Musician', 'Northern Ireland Conflict', 'Instrument', 'Trumpet', 'Instrument', 'French Horn', 'The Royal Corps of Signals', 'The Last Post', 'Oral History', 'Geordie', 'Thomson']"
1099.0,George Barnes,-1,0,Train/Eval,,George Barnes had spent his child hood playing around on the harbours and beaches of his native Cornwall. In 1950 he was conscripted and sent to Korea,45823045.0,,Army,The Veterans' video archive,Battles>Operation - Neptune / Overlord (D-Day)|Regiment / Squadron>Royal Corps of Signals|People>Royalty - King George|Places>Seaforth camp|Role>Signalman|Places>Singapore|Miscellaneous>Social Life|Places>Straits of Melaka|Miscellaneous>Temp Camp|Places>The Far East|Places>The Suez Canal|Miscellaneous>Training - Basic / Initial|Miscellaneous>Training - Military Skills|Places>United Kingdom|Miscellaneous>VE Day|Miscellaneous>Wartime - Damage|Vehicles>Westland Lysander|Role>Wireless Operator|Places>Yemen - Aden|Places>Yemen - Crater|Regiment / Squadron>3 Division Signals|Regiment / Squadron>American 1st Corp|Vehicles>Armoured Car|Service Type>Army|Places>Blacon Camp|Munitions>Bofors 40 mm gun|Vehicles>BumBoats|Places>China - Hong Kong|Miscellaneous>Civilian Work|Vehicles>Comcen Truck|Miscellaneous>Conditions - Climate|Miscellaneous>Conditions - Weather|Miscellaneous>Daily Routine / Jobs|Miscellaneous>Demobbed|Vehicles>Dingo|Role>Driver|Places>England - Catterick Garrison|Places>England - Cornwall|Places>England - Southampton|Miscellaneous>Equipment - Morrison Shelter|Regiment / Squadron>Forces - BAOR (British Army of the Rhine)|Places>Germany|Places>Gloucester Hill|Places>Harwich|Vehicles>Heinkel|Munitions>Howitzer guns|Miscellaneous>Incident|Miscellaneous>Incident - Bombing Raid|Miscellaneous>Incident - Casualty / Death|People>Interaction with - Americans|People>Interaction with - Chinese|People>Interaction with - Germans|People>Interaction with - North Koreans|People>Interaction with - South Korean|Miscellaneous>Journey - by Sea|Places>Korea|Places>Korea - Pusan|Regiment / Squadron>Korean Division|War/Conflict>Korean War|Miscellaneous>Leave / R&amp;R|Places>Libya - Tripoli|Miscellaneous>Life - Childhood|Miscellaneous>Life - Wartime|Miscellaneous>Medical - Dental|Miscellaneous>Mil Actions - Road Convoy|Miscellaneous>Mil Actions - Route March|Munitions>Minefields|Vehicles>Minesweeper|Vehicles>Motor Launch,"a:8:{i:0;s:4:""1102"";i:1;s:4:""1103"";i:2;s:4:""1104"";i:3;s:4:""1105"";i:4;s:4:""1106"";i:5;s:4:""1107"";i:6;s:4:""1108"";i:7;s:4:""1109"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Royal Corps of Signals', 'Royalty', 'King George', 'Seaforth camp', 'Signalman', 'Singapore', 'Social Life', 'Straits of Melaka', 'Temp Camp', 'The Far East', 'The Suez Canal', 'Training', 'Basic / Initial', 'Training', 'Military Skills', 'United Kingdom', 'VE Day', 'Wartime', 'Damage', 'Westland Lysander', 'Wireless Operator', 'Yemen', 'Aden', 'Yemen', 'Crater', '3 Division Signals', 'American 1st Corp', 'Armoured Car', 'Army', 'Blacon Camp', 'Bofors 40 mm gun', 'BumBoats', 'China', 'Hong Kong', 'Civilian Work', 'Comcen Truck', 'Conditions', 'Climate', 'Conditions', 'Weather', 'Daily Routine / Jobs', 'Demobbed', 'Dingo', 'Driver', 'England', 'Catterick Garrison', 'England', 'Cornwall', 'England', 'Southampton', 'Equipment', 'Morrison Shelter', 'Forces', 'BAOR (British Army of the Rhine)', 'Germany', 'Gloucester Hill', 'Harwich', 'Heinkel', 'Howitzer guns', 'Incident', 'Incident', 'Bombing Raid', 'Incident', 'Casualty / Death', 'Interaction with', 'Americans', 'Interaction with', 'Chinese', 'Interaction with', 'Germans', 'Interaction with', 'North Koreans', 'Interaction with', 'South Korean', 'Journey', 'by Sea', 'Korea', 'Korea', 'Pusan', 'Korean Division', 'Korean War', 'Leave / R&amp;R', 'Libya', 'Tripoli', 'Life', 'Childhood', 'Life', 'Wartime', 'Medical', 'Dental', 'Mil Actions', 'Road Convoy', 'Mil Actions', 'Route March', 'Minefields', 'Minesweeper', 'Motor Launch', 'Day', '(British Army of the Rhine)', 'George', 'Barnes']"
4747.0,George Batts,-1,0,Train/Eval,,,136702780.0,"George Batts MBE, Leg d’Hon, talks candidly about his life as a Corporal with the Royal Engineers. By his own admission he was daft to ‘volunteer’ for a posting that appeared in the build up to D-Day.
You might recognise George as he’s invested a huge amount of personal energy and time as Patron of the Normandy Memorial Trust.",Army,The Veterans' video archive|The Normandy Campaign,Miscellaneous>Mulberry Harbour|Battles>Operation - Neptune / Overlord (D-Day)|Places>The Far East|Regiment / Squadron>The Royal Engineers|Miscellaneous>Training - Special|Miscellaneous>Training - Trade|Miscellaneous>VE Day|War/Conflict>WWII|Service Type>Army|Role>Corporal|Miscellaneous>D-Day Preperation|Miscellaneous>Description - Job Role|Miscellaneous>Description - Ship / Sub|Places>Holland|Miscellaneous>Incident|Munitions>Lee Enfield Rifle|Miscellaneous>Medical - Shell Shock|Miscellaneous>Medical - Wounded|Miscellaneous>Mil Actions - Beach Landing|Miscellaneous>Mil Actions - Guard Duty|Places>Normandy|Places>Normandy - Arromanche|Places>Normandy - Gold Beach|Regiment / Squadron>RE - 1049 Port Maintenance Company,"a:9:{i:0;s:4:""4750"";i:1;s:4:""4751"";i:2;s:4:""4752"";i:3;s:4:""4753"";i:4;s:4:""4754"";i:5;s:4:""4755"";i:6;s:4:""4756"";i:7;s:4:""4757"";i:8;s:4:""4758"";}","['Mulberry Harbour', 'Operation', 'Neptune / Overlord (D-Day)', 'The Far East', 'The Royal Engineers', 'Training', 'Special', 'Training', 'Trade', 'VE Day', 'WWII', 'Army', 'Corporal', 'D-Day Preperation', 'Description', 'Job Role', 'Description', 'Ship / Sub', 'Holland', 'Incident', 'Lee Enfield Rifle', 'Medical', 'Shell Shock', 'Medical', 'Wounded', 'Mil Actions', 'Beach Landing', 'Mil Actions', 'Guard Duty', 'Normandy', 'Normandy', 'Arromanche', 'Normandy', 'Gold Beach', 'RE', '1049 Port Maintenance Company', 'Day', 'George', 'Batts']"
624.0,George Bayliss,-1,0,Train/Eval,,A lovely old gentleman who survived [by the skin of his teeth] his time in the Bedfordshire and Hertfordshire regiments in Italy during WWII,45633544.0,A lovely old gentleman who survived [by the skin of his teeth] his time in the Bedfordshire and Hertfordshire regiments in Italy during WWII,Army,The Veterans' video archive,Role>Soldier|Places>The Gothic Line|Miscellaneous>Training|Places>United Kingdom|War/Conflict>WWII|Regiment / Squadron>2nd Battalion Bedfordshire &amp; Hertfordshire Regiment|Places>Africa|Places>Algeria|Places>Algeria - Bougie|Service Type>Army|Battles>Battle of Rimini|Miscellaneous>Co - Brocks Fireworks Factory|Miscellaneous>Demobbed|Places>Egypt|Miscellaneous>Incident|Places>Italy|Places>Italy - Florence|Places>Italy - Mountain (Monte Cairo)|Munitions>Land Mine|Miscellaneous>Medical - Hospital|Munitions>Minefields|Role>Pioneer,"a:3:{i:0;s:3:""627"";i:1;s:3:""629"";i:2;s:3:""630"";}","['Soldier', 'The Gothic Line', 'Training', 'United Kingdom', 'WWII', '2nd Battalion Bedfordshire &amp; Hertfordshire Regiment', 'Africa', 'Algeria', 'Algeria', 'Bougie', 'Army', 'Battle of Rimini', 'Co', 'Brocks Fireworks Factory', 'Demobbed', 'Egypt', 'Incident', 'Italy', 'Italy', 'Florence', 'Italy', 'Mountain (Monte Cairo)', 'Land Mine', 'Medical', 'Hospital', 'Minefields', 'Pioneer', 'George', 'Bayliss']"
940.0,George Bell,-1,0,Train/Eval,,In this film George gives an overview of his incredible career in the Navy and recalls his training on the HMS Ganges.,45632710.0,,Navy,The Veterans' video archive,Battles>Operation - Neptune / Overlord (D-Day)|Miscellaneous>Social Life|Places>South Africa - Durban|Munitions>Torpedo|Places>West Africa|War/Conflict>WWII|Vehicles>Bismarck|Vehicles>Cruiser|Places>England - Plymouth|Miscellaneous>Incident|Miscellaneous>Incident - Casualty / Death|People>Interaction with - Japanese|Role>Messenger|Service Type>Navy|Role>Ordinary Seaman|Vehicles>U Boat,"a:8:{i:0;s:3:""943"";i:1;s:3:""944"";i:2;s:3:""945"";i:3;s:3:""946"";i:4;s:3:""947"";i:5;s:3:""948"";i:6;s:3:""949"";i:7;s:3:""950"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Social Life', 'South Africa', 'Durban', 'Torpedo', 'West Africa', 'WWII', 'Bismarck', 'Cruiser', 'England', 'Plymouth', 'Incident', 'Incident', 'Casualty / Death', 'Interaction with', 'Japanese', 'Messenger', 'Navy', 'Ordinary Seaman', 'U Boat', 'Boat', 'George', 'Bell']"
4858.0,George Clements,-1,0,Train/Eval,,George Clements was a Rifleman with the 6th Battalion Light Infantry. It wasn’t an easy job.,130665324.0,"Rfm 6th Bn DLI - describes problem of getting off landing craft. Ambushed in corn field 
",Army,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|Role>Soldier|War/Conflict>WWII|Regiment / Squadron>6th Battalion Light Infantry|Service Type>Army|Miscellaneous>Incident|Places>Normandy|Role>Rifleman,"a:2:{i:0;s:4:""4861"";i:1;s:4:""4862"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Soldier', 'WWII', '6th Battalion Light Infantry', 'Army', 'Incident', 'Normandy', 'Rifleman', 'George', 'Clements']"
5560.0,George Duffee,-1,0,Train/Eval,,"Capt George Duffee was a Captain pilot in the RAF. Returning from a bombing raid, his plane is shot up over Holland and he bails out. He now has to find a way out of enemy occupied territory.",152401283.0,"<p class=""p1"">Capt George Duffee was flying in RAF 78 Sq when his wing was blown off by a ME110. How he survived defies belief but once on the ground he then needed to get home.</p>
<p class=""p1"">He became a Comète Line evader and it's a fabulous account.</p>",RAF,The Veterans' video archive|The Secret War,Miscellaneous>The Comet Line|War/Conflict>WWII|Regiment / Squadron>78 Squadron|Service Type>Airforce|Places>Belgium|Places>France|Vehicles>Halifax|Places>Holland|Miscellaneous>Incident|Miscellaneous>Incident - Shot Down|Role>Pilot,"a:9:{i:0;s:4:""5563"";i:1;s:4:""5564"";i:2;s:4:""5565"";i:3;s:4:""5566"";i:4;s:4:""5567"";i:5;s:4:""5568"";i:6;s:4:""5569"";i:7;s:4:""5570"";i:8;s:4:""5571"";}","['The Comet Line', 'WWII', '78 Squadron', 'Airforce', 'Belgium', 'France', 'Halifax', 'Holland', 'Incident', 'Incident', 'Shot Down', 'Pilot', 'George', 'Duffee']"
5344.0,George Foggo,-1,0,Train/Eval,,George Foggo worked in Bomb Disposal for the Royal Engineers. His expertise came in useful when he helped to destroy the Fortress of Mimoyecques.,152876597.0,"Not all secret stuff is hidden away. The Mimoyecques Battery in France was a case in point. Created to house V3 cannons which would hit London directly. Each barrel was over 100 metres long.

To destroy it required an enormous amount of explosive!",Army,The Veterans' video archive|The Secret War,Battles>Operation - Crossbow|Places>Scotland - Dunbar|Regiment / Squadron>The Cameronians|Regiment / Squadron>The Royal Engineers|War/Conflict>WWII|Service Type>Army|Role>Bomb Disposal|People>Colonel Sanders|Miscellaneous>Description - Job Role|Places>England - London|Places>France - Fortress of Mimoyecques|Places>Germany - Munich|Munitions>Land Mine|Miscellaneous>Life - Pre Service|Places>Netherlands - Amsterdam|Places>Normandy|Regiment / Squadron>RE - 17 Company,"a:6:{i:0;s:4:""5347"";i:1;s:4:""5348"";i:2;s:4:""5349"";i:3;s:4:""5350"";i:4;s:4:""5351"";i:5;s:4:""5352"";}","['Operation', 'Crossbow', 'Scotland', 'Dunbar', 'The Cameronians', 'The Royal Engineers', 'WWII', 'Army', 'Bomb Disposal', 'Colonel Sanders', 'Description', 'Job Role', 'England', 'London', 'France', 'Fortress of Mimoyecques', 'Germany', 'Munich', 'Land Mine', 'Life', 'Pre Service', 'Netherlands', 'Amsterdam', 'Normandy', 'RE', '17 Company', 'George', 'Foggo']"
4863.0,George French,-1,0,Train/Eval,,George French served with the 2nd Battalion Kings Royal Rifle Corps.,130672365.0,"Rfm 1 Pl, A Coy, 2 KRRC, landed by LCT as part of 4th Armd Bde on D+3, Juno chaotic, uncleared, eager to get forward but from back of half track couldn’t see. You are only interested in what you are doing &amp; what is around you, not the bigger battle picture. You shoot &amp; ask questions later - it is kill or be killed. At the end of hostilities I looked around &amp; of my platoon of 30 who landed in Normandy only 3 were left. Belgium children shot. ",Army,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|Regiment / Squadron>The Kings Royal Rifles|War/Conflict>WWII|Service Type>Army|Places>Normandy - Sword Beach|Role>Rifleman,"a:1:{i:0;s:4:""4866"";}","['Operation', 'Neptune / Overlord (D-Day)', 'The Kings Royal Rifles', 'WWII', 'Army', 'Normandy', 'Sword Beach', 'Rifleman', 'George', 'French']"
2496.0,George Henry Bevan,-1,0,Train/Eval,,,77993457.0,,RAF,The Great War recording,,,"['George', 'Henry', 'Bevan']"
2763.0,George Higgins,-1,0,Train/Eval,,"George Higgins was a career soldier who served in Hong Kong, Korea and Cyprus. One of the first British troops to land in Korea [with the Middlesex regiment] he remembers life north of the 38th parallel along with many other incidents from a long and fondly remembered time in service.",166344876.0,George Higgins was one of the first British troops to land in Korea [with the Middlesex regiment] and remembers life north of the 38th parallel.,Army,The Veterans' video archive|Korea,,"a:5:{i:0;s:5:""12340"";i:1;s:5:""12341"";i:2;s:5:""12342"";i:3;s:5:""12343"";i:4;s:5:""12345"";}","['George', 'Higgins']"
5046.0,George Parsons,-1,0,Train/Eval,,"George missed the St Nazaire raid by the good fortune of being recently married.<p>
<p>There' a nice pic of No2 Commando in his gallery.  ",130684844.0,"Not a Normandy Veteran. Royal Fusiliers and founder member of No2 Commando serving in Norway 1940 &amp; later in Yugoslavia with partisans. Clear and descriptive account. Narrowly escaped St Nazaire
",Navy,The Veterans' video archive|The Normandy Campaign,Role>Soldier|Regiment / Squadron>The Royal Fusiliers|War/Conflict>WWII|Regiment / Squadron>2nd City of London Regiment|Places>Africa|Service Type>Army|Role>Clerk|Miscellaneous>Demobbed|Miscellaneous>Incident|Regiment / Squadron>Independent Company|Places>Italy|Miscellaneous>Life - Pre Service|Places>Malta|Regiment / Squadron>Manchester Regiment|Regiment / Squadron>No2 Commando|Places>Normandy|Places>Norway,"a:5:{i:0;s:4:""5049"";i:1;s:4:""5050"";i:2;s:4:""5051"";i:3;s:4:""5052"";i:4;s:4:""5053"";}","['Soldier', 'The Royal Fusiliers', 'WWII', '2nd City of London Regiment', 'Africa', 'Army', 'Clerk', 'Demobbed', 'Incident', 'Independent Company', 'Italy', 'Life', 'Pre Service', 'Malta', 'Manchester Regiment', 'No2 Commando', 'Normandy', 'Norway', 'George', 'Parsons']"
5533.0,George Payne,-1,0,Train/Eval,,George Payne provides an interesting account of his time as an Aircraft handler ,226773856.0,,Navy,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|Places>Straits of Malacca|Miscellaneous>VE Day|War/Conflict>WWII|Role>Able Seaman|Places>Gibraltar|Miscellaneous>Incident|Service Type>Royal Navy,"a:6:{i:0;s:4:""5536"";i:1;s:4:""5537"";i:2;s:4:""5538"";i:3;s:4:""5539"";i:4;s:4:""5540"";i:5;s:4:""5541"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Straits of Malacca', 'VE Day', 'WWII', 'Able Seaman', 'Gibraltar', 'Incident', 'Royal Navy', 'Day', 'George', 'Payne']"
4871.0,George Revell,-1,0,Train/Eval,,George Revell served as an RAF Airframe Fitter. But however you travelled to Normandy you were always at risk. ,130571188.0,Airframe Fitter RAF served with 3207 Air Servicing Commando RAF part of 83 Group 2nd Tatical Air Force. LCT torpedoed en route to France on D+1 recovered from water &amp; returned to England get survivors leave. In Aug 44 returned to France &amp; joined Repair &amp; Salvage Unit RAF. Describes comradeship  &amp; being sunk. Served 27 years in Transport Command post- war,RAF,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|War/Conflict>WWII|Regiment / Squadron>2nd Tactical Airforce|Service Type>Airforce|Role>Airframe Fitter|Miscellaneous>Incident - Ship Sank|Places>Normandy,"a:1:{i:0;s:4:""4874"";}","['Operation', 'Neptune / Overlord (D-Day)', 'WWII', '2nd Tactical Airforce', 'Airforce', 'Airframe Fitter', 'Incident', 'Ship Sank', 'Normandy', 'George', 'Revell']"
